"Path","Namespace","Types","LikelySystem"
"Data/Scripts/Items/Trades/Resources/Reagents/Common/SpidersSilk.cs","Server.Items","class:SpidersSilk","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Common/SulfurousAsh.cs","Server.Items","class:SulfurousAsh","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Farm/FarmableGarlic.cs","Server.Items","class:FarmableGarlic","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Farm/FarmableGinseng.cs","Server.Items","class:FarmableGinseng","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Farm/FarmableMandrakeRoot.cs","Server.Items","class:FarmableMandrakeRoot","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Farm/FarmableNightshade.cs","Server.Items","class:FarmableNightshade","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Necromancy/BatWing.cs","Server.Items","class:BatWing","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Necromancy/DaemonBlood.cs","Server.Items","class:DaemonBlood","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Necromancy/GraveDust.cs","Server.Items","class:GraveDust","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Necromancy/NoxCrystal.cs","Server.Items","class:NoxCrystal","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Necromancy/PigIron.cs","Server.Items","class:PigIron","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Witch/BitterRoot.cs","Server.Items","class:BitterRoot","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Witch/BlackSand.cs","Server.Items","class:BlackSand","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Witch/BloodRose.cs","Server.Items","class:BloodRose","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Witch/DriedToad.cs","Server.Items","class:DriedToad","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Witch/Maggot.cs","Server.Items","class:Maggot","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Witch/MummyWrap.cs","Server.Items","class:MummyWrap","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Witch/VioletFungus.cs","Server.Items","class:VioletFungus","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Witch/WerewolfClaw.cs","Server.Items","class:WerewolfClaw","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Reagents/Witch/Wolfsbane.cs","Server.Items","class:Wolfsbane","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/BoltOfCloth.cs","Server.Items","class:BoltOfCloth","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Bone.cs","Server.Items","class:Bone","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Cloth.cs","Server.Items","class:Cloth","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Cotton.cs","Server.Items","class:Cotton;class:PickWheelTarget","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Flax.cs","Server.Items","class:Flax;class:PickWheelTarget","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Hides.cs","Server.Items","class:BaseHides;class:Hides;class:SpinedHides;class:HornedHides;class:BarbedHides;class:NecroticHides;class:VolcanicHides;class:FrozenHides;class:GoliathHides;class:DraconicHides;class:HellishHides;class:DinosaurHides;class:AlienHides","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Leathers.cs","Server.Items","class:BaseLeather;class:Leather;class:SpinedLeather;class:HornedLeather;class:BarbedLeather;class:NecroticLeather;class:VolcanicLeather;class:FrozenLeather;class:GoliathLeather;class:DraconicLeather;class:HellishLeather;class:DinosaurLeather;class:AlienLeather","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/PolishBoneBrush.cs","Server.Items","class:PolishBoneBrush;class:PickBones","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/PolishedBone.cs","Server.Items","class:PolishedBone","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/PolishedSkull.cs","Server.Items","class:PolishedSkull","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/UncutCloth.cs","Server.Items","class:UncutCloth","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Wool.cs","Server.Items","class:Wool;class:PickWheelTarget;class:TaintedWool","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/YarnsAndThreads.cs","Server.Items","class:BaseClothMaterial;class:PickLoomTarget;class:DarkYarn;class:LightYarn;class:LightYarnUnraveled;class:SpoolOfThread","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Skin/DemonSkin.cs","Server.Items","class:DemonSkin","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Skin/DragonSkin.cs","Server.Items","class:DragonSkin","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Skin/NightmareSkin.cs","Server.Items","class:NightmareSkin","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Skin/SerpentSkin.cs","Server.Items","class:SerpentSkin","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Skin/TrollSkin.cs","Server.Items","class:TrollSkin","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Tailor/Skin/UnicornSkin.cs","Server.Items","class:UnicornSkin","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/DemigodBlood.cs","Server.Items","class:DemigodBlood","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/DemonClaw.cs","Server.Items","class:DemonClaw","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/DragonBlood.cs","Server.Items","class:DragonBlood","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/DragonTooth.cs","Server.Items","class:DragonTooth","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/EnchantedSeaweed.cs","Server.Items","class:EnchantedSeaweed","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/GhostlyDust.cs","Server.Items","class:GhostlyDust","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/GoldenFeathers.cs","Server.Items","class:GoldenFeathers","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/GoldenSerpentVenom.cs","Server.Items","class:GoldenSerpentVenom","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/LichDust.cs","Server.Items","class:LichDust","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/LumberAxe.cs","Server.Items","class:LumberAxe","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/MysticalTreeSap.cs","Server.Items","class:MysticalTreeSap","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/OreShovel.cs","Server.Items","class:OreShovel","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/PegasusFeather.cs","Server.Items","class:PegasusFeather","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/PhoenixFeather.cs","Server.Items","class:PhoenixFeather","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/ReaperOil.cs","Server.Items","class:ReaperOil","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/SilverSerpentVenom.cs","Server.Items","class:SilverSerpentVenom","Items:Trades"
"Data/Scripts/Items/Trades/Resources/Unique/UnicornHorn.cs","Server.Items","class:UnicornHorn","Items:Trades"
"Data/Scripts/Items/Trades/Sharpening/ConsecratedSharpeningStone.cs","Server.Items","class:ConsecratedSharpeningStone;class:ConsecratedSharpeningStoneTarget","Items:Trades"
"Data/Scripts/Items/Trades/Sharpening/DenseSharpeningStone.cs","Server.Items","class:DenseSharpeningStone;class:DenseSharpeningStoneTarget","Items:Trades"
"Data/Scripts/Items/Trades/Sharpening/ElementalSharpeningStone.cs","Server.Items","class:ElementalSharpeningStone;class:ElementalSharpeningStoneTarget","Items:Trades"
"Data/Scripts/Items/Trades/Sharpening/HeavySharpeningStone.cs","Server.Items","class:HeavySharpeningStone;class:HeavySharpeningStoneTarget","Items:Trades"
"Data/Scripts/Items/Trades/Sharpening/RoughSharpeningStone.cs","Server.Items","class:RoughSharpeningStone;class:RoughSharpeningStoneTarget","Items:Trades"
"Data/Scripts/Items/Trades/Specialized/GlassblowingBook.cs","Server.Items","class:GlassblowingBook","Items:Trades"
"Data/Scripts/Items/Trades/Specialized/MasonryBook.cs","Server.Items","class:MasonryBook","Items:Trades"
"Data/Scripts/Items/Trades/Specialized/Sand.cs","Server.Items","class:Sand","Items:Trades"
"Data/Scripts/Items/Trades/Specialized/SandMiningBook.cs","Server.Items","class:SandMiningBook","Items:Trades"
"Data/Scripts/Items/Trades/Specialized/StoneMiningBook.cs","Server.Items","class:StoneMiningBook","Items:Trades"
"Data/Scripts/Items/Trades/Tailor Items/Dressform.cs","Server.Items","class:Dressform","Items:Trades"
"Data/Scripts/Items/Trades/Tailor Items/Dyes.cs","Server.Items","class:Dyes;class:InternalTarget;class:InternalPicker","Items:Trades"
"Data/Scripts/Items/Trades/Tailor Items/Furs.cs","Server.Items","class:Furs;class:FursWhite","Items:Trades"
"Data/Scripts/Items/Trades/Tailor Items/Scissors.cs","Server.Items","interface:IScissorable;class:Scissors;class:InternalTarget","Items:Trades"
"Data/Scripts/Items/Trades/Thieving/DisguiseKit.cs","Server.Items","class:DisguiseKit;class:DisguiseGump;class:DisguiseEntry;class:DisguiseTimers;class:InternalTimer","Items:Trades"
"Data/Scripts/Items/Trades/Thieving/DisguisePersistance.cs","Server.Items","class:DisguisePersistance","Items:Trades"
"Data/Scripts/Items/Trades/Thieving/LockPick.cs","Server.Items","interface:ILockpickable;class:Lockpick;class:InternalTarget;class:InternalTimer","Items:Trades"
"Data/Scripts/Items/Trades/Thieving/PickBox.cs","Server.Items","class:PickBoxEasy;class:PickBoxNormal;class:PickBoxDifficult;class:PickBoxChallenging;class:PickBoxHard","Items:Trades"
"Data/Scripts/Items/Trades/Thieving/StolenChest.cs","Server.Items","class:StolenChest","Items:Trades"
"Data/Scripts/Items/Trades/Tinkering/Axle.cs","Server.Items","class:Axle","Items:Trades"
"Data/Scripts/Items/Trades/Tinkering/AxleGears.cs","Server.Items","class:AxleGears","Items:Trades"
"Data/Scripts/Items/Trades/Tinkering/ClockFrame.cs","Server.Items","class:ClockFrame","Items:Trades"
"Data/Scripts/Items/Trades/Tinkering/ClockParts.cs","Server.Items","class:ClockParts","Items:Trades"
"Data/Scripts/Items/Trades/Tinkering/Clocks.cs","Server.Items","enum:MoonPhase;class:Clock;class:ClockRight;class:ClockLeft;class:DDRelicClock1;class:DDRelicClock2;class:DDRelicClock3","Items:Trades"
"Data/Scripts/Items/Trades/Tinkering/Gears.cs","Server.Items","class:Gears","Items:Trades"
"Data/Scripts/Items/Trades/Tinkering/Globe.cs","Server.Items","class:Globe","Items:Trades"
"Data/Scripts/Items/Trades/Tinkering/Hinge.cs","Server.Items","class:Hinge","Items:Trades"
"Data/Scripts/Items/Trades/Tinkering/SextantParts.cs","Server.Items","class:SextantParts","Items:Trades"
"Data/Scripts/Items/Trades/Tinkering/Springs.cs","Server.Items","class:Springs","Items:Trades"
"Data/Scripts/Items/Trades/Tinkering/Spyglass.cs","Server.Items","enum:SpyglassEffect;class:Spyglass;class:InternalTimer","Items:Trades"
"Data/Scripts/Items/Trades/Tinkering/Utensils.cs","Server.Items","class:Fork;class:ForkLeft;class:ForkRight;class:Spoon;class:SpoonLeft;class:SpoonRight;class:Knife;class:KnifeLeft;class:KnifeRight;class:Plate","Items:Trades"
"Data/Scripts/Items/Trades/Tools/BaseRunicTool.cs","Server.Items","class:BaseRunicTool","Items:Trades"
"Data/Scripts/Items/Trades/Tools/BaseTool.cs","Server.Items","enum:ToolQuality;class:BaseTool","Items:Trades"
"Data/Scripts/Items/Trades/Tools/Blowpipe.cs","Server.Items","class:Blowpipe","Items:Trades"
"Data/Scripts/Items/Trades/Tools/DovetailSaw.cs","Server.Items","class:DovetailSaw","Items:Trades"
"Data/Scripts/Items/Trades/Tools/DrawKnife.cs","Server.Items","class:DrawKnife","Items:Trades"
"Data/Scripts/Items/Trades/Tools/DruidCauldron.cs","Server.Items","class:DruidCauldron","Items:Trades"
"Data/Scripts/Items/Trades/Tools/FletcherTools.cs","Server.Items","class:FletcherTools","Items:Trades"
"Data/Scripts/Items/Trades/Tools/FlourSifter.cs","Server.Items","class:FlourSifter","Items:Trades"
"Data/Scripts/Items/Trades/Tools/Froe.cs","Server.Items","class:Froe","Items:Trades"
"Data/Scripts/Items/Trades/Tools/Hammer.cs","Server.Items","class:Hammer","Items:Trades"
"Data/Scripts/Items/Trades/Tools/Inshave.cs","Server.Items","class:Inshave","Items:Trades"
"Data/Scripts/Items/Trades/Tools/JointingPlane.cs","Server.Items","class:JointingPlane","Items:Trades"
"Data/Scripts/Items/Trades/Tools/MalletAndChisel.cs","Server.Items","class:MalletAndChisel","Items:Trades"
"Data/Scripts/Items/Trades/Tools/MapmakersPen.cs","Server.Items","class:MapmakersPen","Items:Trades"
"Data/Scripts/Items/Trades/Tools/MortarPestle.cs","Server.Items","class:MortarPestle","Items:Trades"
"Data/Scripts/Items/Trades/Tools/MouldingPlane.cs","Server.Items","class:MouldingPlane","Items:Trades"
"Data/Scripts/Items/Trades/Tools/Nails.cs","Server.Items","class:Nails","Items:Trades"
"Data/Scripts/Items/Trades/Tools/RollingPin.cs","Server.Items","class:RollingPin","Items:Trades"
"Data/Scripts/Items/Trades/Tools/RunicDovetailSaw.cs","Server.Items","class:RunicDovetailSaw","Items:Trades"
"Data/Scripts/Items/Trades/Tools/RunicHammer.cs","Server.Items","class:RunicHammer","Items:Trades"
"Data/Scripts/Items/Trades/Tools/RunicSewingKit.cs","Server.Items","class:RunicSewingKit","Items:Trades"
"Data/Scripts/Items/Trades/Tools/Saw.cs","Server.Items","class:Saw","Items:Trades"
"Data/Scripts/Items/Trades/Tools/Scorp.cs","Server.Items","class:Scorp","Items:Trades"
"Data/Scripts/Items/Trades/Tools/ScribesPen.cs","Server.Items","class:ScribesPen","Items:Trades"
"Data/Scripts/Items/Trades/Tools/SewingKit.cs","Server.Items","class:SewingKit","Items:Trades"
"Data/Scripts/Items/Trades/Tools/Skillet.cs","Server.Items","class:Skillet","Items:Trades"
"Data/Scripts/Items/Trades/Tools/SledgeHammer.cs","Server.Items","class:SledgeHammer","Items:Trades"
"Data/Scripts/Items/Trades/Tools/SmithHammer.cs","Server.Items","class:SmithHammer","Items:Trades"
"Data/Scripts/Items/Trades/Tools/SmoothingPlane.cs","Server.Items","class:SmoothingPlane","Items:Trades"
"Data/Scripts/Items/Trades/Tools/TinkerTools.cs","Server.Items","class:TinkerTools;class:TinkersTools","Items:Trades"
"Data/Scripts/Items/Trades/Tools/TomeOfWands.cs","Server.Items","class:TomeOfWands","Items:Trades"
"Data/Scripts/Items/Trades/Tools/Tongs.cs","Server.Items","class:Tongs","Items:Trades"
"Data/Scripts/Items/Trades/Tools/WitchCauldron.cs","Server.Items","class:WitchCauldron","Items:Trades"
"Data/Scripts/Items/Trades/Tools/WoodworkingTools.cs","Server.Items","class:WoodworkingTools","Items:Trades"
"Data/Scripts/Items/Traps/BaseTrap.cs","Server.Items","class:BaseTrap","Items:Traps"
"Data/Scripts/Items/Traps/Blocker.cs","Server.Items","class:StopBlock","Items:Traps"
"Data/Scripts/Items/Traps/BookBox.cs","Server.Items","class:BookBox","Items:Traps"
"Data/Scripts/Items/Traps/BrokenGear.cs","Server.Items","class:BrokenGear","Items:Traps"
"Data/Scripts/Items/Traps/CurseItem.cs","Server.Items","class:CurseItem","Items:Traps"
"Data/Scripts/Items/Traps/DroppedPack.cs","Server.Items","class:DroppedContainer;class:MyTimer","Items:Traps"
"Data/Scripts/Items/Traps/FireColumnTrap.cs","Server.Items","class:FireColumnTrap","Items:Traps"
"Data/Scripts/Items/Traps/FlameSpurtTrap.cs","Server.Items","class:FlameSpurtTrap","Items:Traps"
"Data/Scripts/Items/Traps/GasTrap.cs","Server.Items","enum:GasTrapType;class:GasTrap","Items:Traps"
"Data/Scripts/Items/Traps/GiantSpikeTrap.cs","Server.Items","class:GiantSpikeTrap","Items:Traps"
"Data/Scripts/Items/Traps/HiddenTrap.cs","Server.Items","class:HiddenTrap","Items:Traps"
"Data/Scripts/Items/Traps/KillerTile.cs","Server.Items","class:KillerTile","Items:Traps"
"Data/Scripts/Items/Traps/MushroomTrap.cs","Server.Items","class:MushroomTrap","Items:Traps"
"Data/Scripts/Items/Traps/RottedReagents.cs","Server.Items","class:RottedReagents","Items:Traps"
"Data/Scripts/Items/Traps/RuinedGems.cs","Server.Items","class:RuinedGems","Items:Traps"
"Data/Scripts/Items/Traps/SawTrap.cs","Server.Items","enum:SawTrapType;class:SawTrap","Items:Traps"
"Data/Scripts/Items/Traps/SetTrap.cs","Server.Items","class:SetTrap","Items:Traps"
"Data/Scripts/Items/Traps/SewageItem.cs","Server.Items","class:SewageItem","Items:Traps"
"Data/Scripts/Items/Traps/SlimeItem.cs","Server.Items","class:SlimeItem","Items:Traps"
"Data/Scripts/Items/Traps/SpellTrap.cs","Server.Items","class:SpellTrap","Items:Traps"
"Data/Scripts/Items/Traps/SpikeTrap.cs","Server.Items","enum:SpikeTrapType;class:SpikeTrap","Items:Traps"
"Data/Scripts/Items/Traps/StoneFaceTrap.cs","Server.Items","enum:StoneFaceTrapType;class:StoneFaceTrap;class:StoneFaceTrapNoDamage","Items:Traps"
"Data/Scripts/Items/Traps/TaintedBandage.cs","Server.Items","class:TaintedBandage","Items:Traps"
"Data/Scripts/Items/Traps/TenFootPole.cs","Server.Items","class:TenFootPole","Items:Traps"
"Data/Scripts/Items/Traps/TrapKit.cs","Server.Items","class:TrapKit","Items:Traps"
"Data/Scripts/Items/Traps/TrapWand.cs","Server.Items","class:TrapWand;class:ItemRemovalTimer","Items:Traps"
"Data/Scripts/Items/Traps/WeedItem.cs","Server.Items","class:WeededItem","Items:Traps"
"Data/Scripts/Items/Unknown/UnidentifiedArtifact.cs","Server.Items","class:UnidentifiedArtifact","Items:Unknown"
"Data/Scripts/Items/Unknown/UnidentifiedItem.cs","Server.Items","class:UnidentifiedItem","Items:Unknown"
"Data/Scripts/Items/Unknown/UnknownKeg.cs","Server.Items","class:KegRemovalTimer;class:Throwup;class:UnknownKeg","Items:Unknown"
"Data/Scripts/Items/Unknown/UnknownLiquid.cs","Server.Items","class:ItemRemovalTimer;class:Vomit;class:UnknownLiquid","Items:Unknown"
"Data/Scripts/Items/Unknown/UnknownReagent.cs","Server.Items","class:UnknownReagent","Items:Unknown"
"Data/Scripts/Items/Unknown/UnknownScroll.cs","Server.Items","class:UnknownScroll","Items:Unknown"
"Data/Scripts/Items/Unknown/UnknownWand.cs","Server.Items","class:UnknownWand","Items:Unknown"
"Data/Scripts/Items/Wands/BaseMagicStaff.cs","Server.Items","enum:MagicStaffEffect;class:BaseMagicStaff","Items:Wands"
"Data/Scripts/Items/Wands/MagicStaffTarget.cs","Server.Targeting","class:MagicStaffTarget","Items:Wands"
"Data/Scripts/Items/Wands/1st Circle/ClumsyStaff.cs","Server.Items","class:ClumsyMagicStaff","Items:Wands"
"Data/Scripts/Items/Wands/1st Circle/CreateFoodStaff.cs","Server.Items","class:CreateFoodMagicStaff","Items:Wands"
"Data/Scripts/Items/Wands/1st Circle/FeebleStaff.cs","Server.Items","class:FeebleMagicStaff","Items:Wands"
"Data/Scripts/Items/Wands/1st Circle/HealStaff.cs","Server.Items","class:HealMagicStaff","Items:Wands"
"Data/Scripts/Items/Wands/1st Circle/IdentifyStaff.cs","Server.Items","class:IdentifyStaff","Items:Wands"
"Data/Scripts/Items/Wands/1st Circle/MagicArrowStaff.cs","Server.Items","class:MagicArrowMagicStaff","Items:Wands"
"Data/Scripts/Items/Wands/1st Circle/NightSightStaff.cs","Server.Items","class:NightSightMagicStaff","Items:Wands"
"Data/Scripts/Items/Wands/1st Circle/ReactiveArmorStaff.cs","Server.Items","class:ReactiveArmorMagicStaff","Items:Wands"
