"RecordType","Path","IncludePath","ExistsOnDisk","IncludedInScriptsProject","MissingCompileTarget","UnincludedSource","GeneratedOrOutput","DriftClass","LikelySystem","RuntimeMarkers","Types","Action"
"SourceFile","Data/Scripts/Mobiles/Animals/Cows/Cow.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Cow","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/BlackCat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:BlackCat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/Bobcat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Bobcat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/Cat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Cat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/Cheetah.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Cheetah","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/Cougar.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Cougar","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/CragCat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:CragCat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/HellCat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:HellCat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/Jaguar.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Jaguar","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/LionRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:LionRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/Panther.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Panther","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/PredatorHellCatRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:PredatorHellCatRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/SabretoothCub.cs","","True","True","False","False","False","","Mobiles:Animals","","class:SabretoothCub","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/SabretoothTigerRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:SabretoothTigerRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/SnowLeopard.cs","","True","True","False","False","False","","Mobiles:Animals","","class:SnowLeopard","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/SnowLion.cs","","True","True","False","False","False","","Mobiles:Animals","","class:SnowLion","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/TigerRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:TigerRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/WhiteCat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:WhiteCat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Felines/WhiteTigerRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:WhiteTigerRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Antelope.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Antelope","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Ape.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Ape","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Boar.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Boar","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/DireBoar.cs","","True","True","False","False","False","","Mobiles:Animals","","class:DireBoar","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Dolphin.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Dolphin","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Elephant.cs","","True","True","False","False","False","","Mobiles:Animals","Timer.DelayCall","class:Elephant","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Gazelle.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Gazelle","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Giraffe.cs","","True","True","False","False","False","","Mobiles:Animals","Timer.DelayCall","class:Giraffe","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Goat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Goat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Gorakong.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Gorakong","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Gorilla.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Gorilla","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/GreatHart.cs","","True","True","False","False","False","","Mobiles:Animals","","class:GreatHart","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Grum.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Grum","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Hind.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Hind","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Infected.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Infected","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Llama.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Llama","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Mammoth.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Mammoth","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Mastadon.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Mastadon","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Monkey.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Monkey","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Moose.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Moose","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/MountainGoat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:MountainGoat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/PackHorse.cs","","True","True","False","False","False","","Mobiles:Animals","","class:PackHorse;class:PackAnimalBackpackEntry;class:PackAnimal","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/PackLlama.cs","","True","True","False","False","False","","Mobiles:Animals","","class:PackLlama","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/PackMule.cs","","True","True","False","False","False","","Mobiles:Animals","","class:PackMule","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/PackNecroHound.cs","","True","True","False","False","False","","Mobiles:Animals","","class:PackNecroHound","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/PackNecroSpider.cs","","True","True","False","False","False","","Mobiles:Animals","","class:PackNecroSpider","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Pig.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Pig","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Ramadon.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Ramadon","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Sheep.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Sheep","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Tuskadon.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Tuskadon","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Misc/Walrus.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Walrus","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/DesertOstard.cs","","True","True","False","False","False","","Mobiles:Animals","","class:DesertOstard","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/Ethereals.cs","","True","True","False","False","False","","Mobiles:Animals","","class:EtherealMount;class:EtherealSpell;class:EtherealHorse;class:EtherealLlama;class:EtherealOstard;class:EtherealRidgeback;class:EtherealUnicorn;class:EtherealBeetle;class:EtherealKirin;class:EtherealSwampDragon;class:RideablePolarBear;class:EtherealCuSidhe;class:EtherealHiryu;class:EtherealReptalon;class:ChargerOfTheFallen","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/EvilMounts.cs","","True","True","False","False","False","","Mobiles:Animals","","class:EvilMount","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/ForestOstard.cs","","True","True","False","False","False","","Mobiles:Animals","","class:ForestOstard","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/FrenziedOstard.cs","","True","True","False","False","False","","Mobiles:Animals","","class:FrenziedOstard","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/GiantHawk.cs","","True","True","False","False","False","","Mobiles:Animals","","class:GiantHawk","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/GiantRaven.cs","","True","True","False","False","False","","Mobiles:Animals","","class:GiantRaven","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/Horse.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Horse","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/RidableLlama.cs","","True","True","False","False","False","","Mobiles:Animals","","class:RidableLlama","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/Roc.cs","","True","True","False","False","False","","Mobiles:Animals","CustomTimerSubclass;Timer.DelayCall","class:Roc;class:ExpireTimer","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/SeaHorse.cs","","True","True","False","False","False","","Mobiles:Animals","","class:SeaHorse","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/SilverSteed.cs","","True","True","False","False","False","","Mobiles:Animals","","class:SilverSteed","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/SkeletalMount.cs","","True","True","False","False","False","","Mobiles:Animals","","class:SkeletalMount","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/SnowOstard.cs","","True","True","False","False","False","","Mobiles:Animals","","class:SnowOstard","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/YoungRoc.cs","","True","True","False","False","False","","Mobiles:Animals","CustomTimerSubclass;Timer.DelayCall","class:YoungRoc;class:ExpireTimer","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Mounts/ZebraRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:ZebraRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/AlbinoBat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:AlbinoBat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/Bat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Bat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/DiseasedRat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:DiseasedRat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/Ferret.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Ferret","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/FireBat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:FireBat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/GiantBat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:GiantBat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/GiantRat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:GiantRat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/JackRabbit.cs","","True","True","False","False","False","","Mobiles:Animals","","class:JackRabbit","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/Mouse.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Mouse","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/Rabbit.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Rabbit","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/Rat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Rat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/SewerRat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Sewerrat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/SicklyRat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:SicklyRat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/Squirrel.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Squirrel","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/Stirge.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Stirge","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/VampireBat.cs","","True","True","False","False","False","","Mobiles:Animals","","class:VampireBat","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/Weasel.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Weasel","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Rodents/WhiteRabbit.cs","","True","True","False","False","False","","Mobiles:Animals","","class:WhiteRabbit","Keep"
"SourceFile","Data/Scripts/Mobiles/Base/AnimalBuy.cs","","True","True","False","False","False","","Mobiles:Base","","class:AnimalBuyInfo","Keep"
"SourceFile","Data/Scripts/Mobiles/Base/BaseCreature.cs","","True","True","False","False","False","","Mobiles:Base","CustomTimerSubclass;Initialize;OnMovement;OnSpeech;Timer.DelayCall","enum:FightMode;enum:OrderType;enum:FoodType;enum:PackInstinct;enum:ScaleType;enum:MeatType;enum:FurType;enum:HideType;class:DamageStore;class:FriendlyNameAttribute;class:BaseCreature;class:DeleteTimer;enum:Allegiance;class:TameEntry;enum:TeachResult;class:DeathAdderCharmTarget;class:FKEntry;class:LoyaltyTimer","Keep"
"SourceFile","Data/Scripts/Mobiles/Base/BaseFamiliar.cs","","True","True","False","False","False","","Mobiles:Base","","class:BaseFamiliar;class:ReleaseEntry","Keep"
"SourceFile","Data/Scripts/Mobiles/Base/BaseGuildmaster.cs","","True","True","False","False","False","","Mobiles:Base","","class:BaseGuildmaster;class:JoinEntry;class:ResignEntry","Keep"
"SourceFile","Data/Scripts/Mobiles/Base/BaseHealer.cs","","True","True","False","False","False","","Mobiles:Base","OnMovement;SendGump","class:BaseHealer;class:FixEntry;class:HealingTarget","Keep"
"SourceFile","Data/Scripts/Mobiles/Base/BaseMount.cs","","True","True","False","False","False","","Mobiles:Base","","class:BaseMount;class:BlockEntry;class:MountItem;enum:BlockMountType","Keep"
"SourceFile","Data/Scripts/Mobiles/Base/BaseNPC.cs","","True","True","False","False","False","","Mobiles:Base","","class:BaseNPC","Keep"
"SourceFile","Data/Scripts/Mobiles/Base/BasePerson.cs","","True","True","False","False","False","","Mobiles:Base","","class:BasePerson","Keep"
"SourceFile","Data/Scripts/Mobiles/Base/BaseVendor.cs","","True","True","False","False","False","","Mobiles:Base","SendGump","enum:VendorShoeType;class:BaseVendor;class:BulkOrderInfoEntry;class:SetupShoppeEntry;class:VendorBuyEntry;class:VendorSellEntry;interface:IShopSellInfo;interface:IBuyItemInfo","Keep"
"SourceFile","Data/Scripts/Mobiles/Base/Behavior.cs","","True","True","False","False","False","","Mobiles:Base","CustomTimerSubclass;EventSink;OnSpeech;SendGump;Timer.DelayCall;WorldLoad","class:SpeedInfo;class:AIControlMobileTarget;class:HeldLight;class:IntelligentAction;class:OppositionGroup;class:AnimalAI;class:ArcherAI;enum:AIType;enum:ActionType;class:BaseAI;class:InternalEntry;class:TransferItem;class:AITimer;class:HealerAI;class:MageAI;class:MeleeAI;class:ThiefAI;class:BerserkAI;class:CitizenAI;class:PredatorAI;class:VendorAI","Keep"
